Consultant,Client,Engagement,Position,TaskGroup,ReportDate,TaskDescription,BillableHours,NonBillableHours,BillingRate,Hours Bill,FirmSharePercent,Total Pay,Description_Time
,,,,,1/4/2017,Other,2,0,$65.00 ,$130.00 ,0,$130.00 ,Dennis Howard meeting
,,,,Client Admin Total,,,8.5,0,,$552.50 ,,$552.50 ,
,,,,Client Meetings,,,,,,,,,
,,,,,1/24/2017,CEO,1.5,0,$65.00 ,$97.50 ,0,$97.50 ,John Way
,,,,,1/26/2017,CEO,2,0,$65.00 ,$130.00 ,0,$130.00 ,Trish and Brian
,,,,,1/13/2017,CEO,3,0,$65.00 ,$195.00 ,0,$195.00 ,Meet with Rolland Safe.   Send NDA and other
,,,,,1/25/2017,Investors/Bankers,2.5,0,$65.00 ,$162.50 ,0,$162.50 ,Texas Security Bank presentation
,,,,,1/27/2017,CEO,1.5,0,$65.00 ,$97.50 ,0,$97.50 ,Prospect calls
,,,,,1/28/2017,Summit / Board Meetings,1.5,0,$65.00 ,$97.50 ,0,$97.50 ,Meeting with Warren on accountability
,,,,,2/2/2017,CEO,6,0,$65.00 ,$390.00 ,0,$390.00 ,"Meeting with Unicorn and Mallard issue new and
Follow up
Emails talk to vistage about speech"
,,,,Client Meetings Total,,,18,0,,"$1,170.00 ",,"$1,170.00 ",
,,,,Dashboards,,,,,,,,,
,,,,,1/22/2017,Presentation and Training,0,6,$65.00 ,$0.00 ,0,$0.00 ,Opening meeting with IDashboards
,,,,,1/24/2017,Custom Desgin and Implement,6,0,$65.00 ,$390.00 ,0,$390.00 ,Training
,,,,,1/30/2017,Custom Desgin and Implement,3,0,$65.00 ,$195.00 ,0,$195.00 ,Work with Wayne and diego on dashboards
,,,,,1/27/2017,Other,7,0,$65.00 ,$455.00 ,0,$455.00 ,Dashboard Training
,,,,Dashboards Total,,,16,6,,"$1,040.00 ",,"$1,040.00 ",
,,,,Monthly End Close,,,,,,,,,
,,,,,1/20/2017,Other,1.5,0,$65.00 ,$97.50 ,0,$97.50 ,Natalie on payroll and billings
,,,,Monthly End Close Total,,,1.5,0,,$97.50 ,,$97.50 ,
,,,,NLCFO - Admin,,,,,,,,,
,,,,,4/17/2017,Payroll Processing,3,0,$65.00 ,$195.00 ,0,$195.00 ,Error review for Lee and input catch-up
,,,,,4/12/2017,Other,1.5,,$65.00 ,$97.50 ,0,$97.50 ,Prep for CFO dinner
,,,,,4/12/2017,Monthly Close & Reporting,1.5,,$65.00 ,$97.50 ,0,$97.50 ,Close review with Kathy
,,,,,4/7/2017,Company Meeting,5,,$65.00 ,$325.00 ,0,$325.00 ,"CFO Meeting, LUCA"
,,,,,4/4/2017,Billings & Collections,3.5,,$65.00 ,$227.50 ,0,$227.50 ,Billings and payroll
,,,,,5/2/2017,Payroll Processing,2,,$65.00 ,$130.00 ,0,$130.00 ,Time tracking
,,,,,4/29/2017,Staff Search/Recruitment,4,,$65.00 ,$260.00 ,0,$260.00 ,Dash board and admin prospecting with phillip.
,,,,,4/22/2017,Other,3.5,,$65.00 ,$227.50 ,0,$227.50 ,Legal review and Review of Forever gift info
,,,,,4/22/2017,Other,3.5,,$65.00 ,$227.50 ,0,$227.50 ,Legal review and Review of Forever gift info
,,,,,4/24/2017,Payroll Processing,3.5,,$65.00 ,$227.50 ,0,$227.50 ,time and payroll review
,,,,,4/25/2017,Monthly Close & Reporting,1.25,,$65.00 ,$81.25 ,0,$81.25 ,Assist Powell
,,,,,4/26/2017,Billings & Collections,2,,$65.00 ,$130.00 ,0,$130.00 ,Process review with Natalie
,,,,,4/27/2017,Other,1.75,,$65.00 ,$113.75 ,0,$113.75 ,Various NDA's
,,,,,4/28/2017,Company Meeting,6,,$65.00 ,$390.00 ,0,$390.00 ,"Prep for and lead CFO meeting 
+ Followup"
,,,,,4/28/2017,Monthly Close & Reporting,1,,$65.00 ,$65.00 ,0,$65.00 ,Report generation for K powell
,,,,,5/3/2017,Billings & Collections,1.25,,$65.00 ,$81.25 ,0,$81.25 ,correct issues with Billing approval process in system.   Set up client
,,,,,5/4/2017,Travel,1.5,,$65.00 ,$97.50 ,0,$97.50 ,Time entry
,,,,,6/3/2017,Other,0,3,$65.00 ,$0.00 ,0,$0.00 ,time and prospects
,,,,,6/4/2017,Billings & Collections,4,,$65.00 ,$260.00 ,0,$260.00 ,Time input
,,,,,6/4/2017,Tax Filings and Compliance,1,,$65.00 ,$65.00 ,0,$65.00 ,
,,,,,1/11/2017,Other,0,8,$65.00 ,$0.00 ,0,$0.00 ,Vistage
,,,,,1/10/2017,Other,1,0,$65.00 ,$65.00 ,0,$65.00 ,Talk to Frank Farrell
,,,,,1/10/2017,Other,1,0,$65.00 ,$65.00 ,0,$65.00 ,Callas with Donna Grooms on networking
,,,,,6/13/2017,Other,2,,$65.00 ,$130.00 ,0,$130.00 ,Apple Tech issues
,,,,,6/13/2017,Company Meeting,2.5,,$65.00 ,$162.50 ,0,$162.50 ,"Meet with TD: New PRograms, marketing, his Biz Dev, new client review and Future load/involvement"
,,,,,6/19/2017,Other,0,2.5,$65.00 ,$0.00 ,0,$0.00 ,Dentist
,,,,,6/18/2017,Monthly Close & Reporting,3,,$65.00 ,$195.00 ,0,$195.00 ,
,,,,,6/17/2017,Other,1.5,,$65.00 ,$97.50 ,0,$97.50 ,Natalie processes
,,,,,6/13/2017,Company Meeting,0,3,$65.00 ,$0.00 ,0,$0.00 ,one on one with Terry
,,,,,6/13/2017,Billings & Collections,0,2,$65.00 ,$0.00 ,0,$0.00 ,Billings review corrections Payroll
,,,,,6/13/2017,Payroll Processing,0,2,$65.00 ,$0.00 ,0,$0.00 ,
,,,,,6/11/2017,Billings & Collections,0,3,$65.00 ,$0.00 ,0,$0.00 ,Correct billings and payroll sheets
,,,,,6/9/2017,Company Meeting,0,4,$65.00 ,$0.00 ,0,$0.00 ,Prep and presentation
,,,,,1/16/2017,Billings & Collections,1.5,0,$65.00 ,$97.50 ,0,$97.50 ,contact prospects and follow up
,,,,,1/18/2017,Other,2.5,0,$65.00 ,$162.50 ,0,$162.50 ,update
,,,,,1/18/2017,Other,2.5,0,$65.00 ,$162.50 ,0,$162.50 ,
,,,,,1/18/2017,Other,2,0,$65.00 ,$130.00 ,0,$130.00 ,
,,,,,1/17/2017,Other,3,0,$65.00 ,$195.00 ,0,$195.00 ,Training videos and dashboard design
,,,,,1/17/2017,Other,5,0,$65.00 ,$325.00 ,0,$325.00 ,Convene
,,,,,1/24/2017,Other,4,0,$65.00 ,$260.00 ,0,$260.00 ,Texas security bank presentation prep
,,,,,1/4/2017,Other,0,4,$65.00 ,$0.00 ,0,$0.00 ,Banking for new truck
,,,,,6/29/2017,Company Meeting,5.5,,$65.00 ,$357.50 ,0,$357.50 ,CFO meeting
,,,,,6/28/2017,Other,0,2,$65.00 ,$0.00 ,0,$0.00 ,Meet with Valuation company
,,,,,1/31/2017,Other,4,0,$65.00 ,$260.00 ,0,$260.00 ,"70k ft
CASI usa"
,,,,,6/24/2017,Payroll Processing,3.75,,$65.00 ,$243.75 ,0,$243.75 ,Review payroll and other accounting
,,,,,7/3/2017,Other,0,8,$65.00 ,$0.00 ,0,$0.00 ,VAC
,,,,,7/4/2017,Other,0,8,$65.00 ,$0.00 ,0,$0.00 ,Hol
,,,,,7/9/2017,Billings & Collections,5,,$65.00 ,$325.00 ,0,$325.00 ,monthly input & billings payroll
,,,,,7/7/2017,Billings & Collections,2.5,,$65.00 ,$162.50 ,0,$162.50 ,Collections and retcons/deposits
,,,,,7/6/2017,Monthly Close & Reporting,1.5,,$65.00 ,$97.50 ,0,$97.50 ,Meet with Kathy
,,,,,1/31/2017,Other,2,0,$65.00 ,$130.00 ,0,$130.00 ,Dennis Howard idea of the year
,,,,,7/5/2017,Billings & Collections,4,,$65.00 ,$260.00 ,0,$260.00 ,invoices and follow up on old AR
,,,,,1/31/2017,Other,2,0,$65.00 ,$130.00 ,0,$130.00 ,Coordinate accounting
,,,,,7/12/2017,Payroll Processing,1.5,,$65.00 ,$97.50 ,0,$97.50 ,Payroll and marketing
,,,,,7/14/2017,Company Meeting,4.5,,$65.00 ,$292.50 ,0,$292.50 ,CFO Meeting prep and after meetings
,,,,,7/16/2017,Billings & Collections,2.5,,$65.00 ,$162.50 ,0,$162.50 ,"Billings, collections and time"
,,,,,1/6/2017,Other,1.5,,$65.00 ,$97.50 ,0,$97.50 ,status review with Pneuma 33.
,,,,,1/9/2017,Other,1,0,$65.00 ,$65.00 ,0,$65.00 ,Callas with Frank Ferrall on Value Builder
,,,,,1/9/2017,Other,2,0,$65.00 ,$130.00 ,0,$130.00 ,Billing
,,,,,7/18/2017,Other,4,,$65.00 ,$260.00 ,0,$260.00 ,SICK
,,,,,7/17/2017,Staff Search/Recruitment,2.5,,$65.00 ,$162.50 ,0,$162.50 ,Meeting with Wayne on Biz Dev sales comp plan
,,,,,1/12/2017,Other,3,0,$65.00 ,$195.00 ,0,$195.00 ,prospecting calls & coordinate with Rolland Safe
,,,,,1/12/2017,Other,2,0,$65.00 ,$130.00 ,0,$130.00 ,Working with Phillip on Controller services & Approach
,,,,,1/13/2017,Other,3,0,$65.00 ,$195.00 ,0,$195.00 ,CFO Meeting and prep
,,,,,1/13/2017,Other,2,0,$65.00 ,$130.00 ,0,$130.00 ,Dashboard design and prep for training with Diego
,,,,,1/19/2017,Other,2,0,$65.00 ,$130.00 ,0,$130.00 ,Diego: Dashboard prep and Time tracking + Planning questionnaire
,,,,,1/23/2017,Other,8,0,$65.00 ,$520.00 ,0,$520.00 ,Training sessions
,,,,,1/25/2017,Other,7,0,$65.00 ,$455.00 ,0,$455.00 ,Dashboard training
,,,,,1/27/2017,Other,2,0,$65.00 ,$130.00 ,0,$130.00 ,Financials review with Kathy
,,,,,1/14/2017,Other,5,0,$65.00 ,$325.00 ,0,$325.00 ,"Rolland Safe, website, accounting, Tx Comptroller"
,,,,,1/7/2017,Other,4,0,$65.00 ,$260.00 ,0,$260.00 ,"Training with Natalie, billing and accounting"
,,,,,1/28/2017,Other,1.5,0,$65.00 ,$97.50 ,0,$97.50 ,coordinate prospect meetings
,,,,,1/28/2017,Monthly Close & Reporting,2.5,0,$65.00 ,$162.50 ,0,$162.50 ,"accounting, collections and report review"
,,,,,2/2/2017,Other,2,0,$65.00 ,$130.00 ,0,$130.00 ,Time entry and summary
,,,,,2/2/2017,Other,2,,$65.00 ,$130.00 ,0,$130.00 ,
,,,,,7/20/2017,Company Meeting,0,1.5,$65.00 ,$0.00 ,0,$0.00 ,Prep for and meet with Lee on admin tasks
,,,,,7/21/2017,Company Meeting,0,1.75,$65.00 ,$0.00 ,0,$0.00 ,Meet with Patrick on future
,,,,,7/24/2017,Staff Search/Recruitment,0,1.75,$65.00 ,$0.00 ,0,$0.00 ,Meeting with Warren
,,,,,7/21/2017,Billings & Collections,0,2.75,$65.00 ,$0.00 ,0,$0.00 ,Collection callas and billing changes
,,,,,2/7/2017,Other,5,0,$65.00 ,$325.00 ,0,$325.00 ,Work on data structure and design with Patrick.
,,,,,2/7/2017,Other,2,0,$65.00 ,$130.00 ,0,$130.00 ,Respond to Mallard and contact new prospects
,,,,,2/6/2017,Other,6,0,$65.00 ,$390.00 ,0,$390.00 ,Billing collections and payroll
,,,,,2/5/2017,Company Meeting,1.5,0,$65.00 ,$97.50 ,0,$97.50 ,Meet with Kathy on performance
,,,,,8/9/2017,Payroll Processing,2,,$65.00 ,$130.00 ,0,$130.00 ,payroll
,,,,,8/8/2017,Staff Search/Recruitment,4.5,,$65.00 ,$292.50 ,0,$292.50 ,Model and meeting with Wayne
,,,,,2/5/2017,Other,3,0,$65.00 ,$195.00 ,0,$195.00 ,Work with Diego on various data bases
,,,,,8/8/2017,Billings & Collections,4,,$65.00 ,$260.00 ,0,$260.00 ,
,,,,,8/7/2017,Staff Search/Recruitment,4.5,,$65.00 ,$292.50 ,0,$292.50 ,Wayne Model
,,,,,8/6/2017,Monthly Close & Reporting,3.5,,$65.00 ,$227.50 ,0,$227.50 ,Collateral and billings
,,,,,8/4/2017,Staff Search/Recruitment,1.75,,$65.00 ,$113.75 ,0,$113.75 ,Meet May Harris - controller candidate from Radtke
,,,,,2/10/2017,Tax Filings and Compliance,3.5,0,$65.00 ,$227.50 ,0,$227.50 ,CFO Meeting & Prep
,,,,,2/11/2017,Monthly Close & Reporting,1,,$65.00 ,$65.00 ,0,$65.00 ,Kathy's billing on Privacy
,,,,,8/18/2017,Staff Search/Recruitment,1.75,,$65.00 ,$113.75 ,0,$113.75 ,Lunch with lee
,,,,,2/13/2017,Payroll Processing,1.75,,$65.00 ,$113.75 ,0,$113.75 ,Scrubbing Kathy's hours and Van billing
,,,,,2/9/2017,Company Meeting,1.25,,$65.00 ,$81.25 ,0,$81.25 ,Prep for CFO weekly meeting
,,,,,8/25/2017,Company Meeting,3.5,,$65.00 ,$227.50 ,0,$227.50 ,Prep and present
,,,,,8/27/2017,Billings & Collections,1.5,,$65.00 ,$97.50 ,0,$97.50 ,collection follow up
,,,,,8/28/2017,Billings & Collections,1.5,,$65.00 ,$97.50 ,0,$97.50 ,AR updates and calls
,,,,,9/3/2017,Payroll Processing,2,,$65.00 ,$130.00 ,0,$130.00 ,
,,,,,8/30/2017,Payroll Processing,3,,$65.00 ,$195.00 ,0,$195.00 ,"Diego, Lewen and changes for Zack"
,,,,,2/22/2017,Staff Search/Recruitment,1.5,,$65.00 ,$97.50 ,0,$97.50 ,Rachel Purcel
,,,,,2/22/2017,Staff Search/Recruitment,1.5,,$65.00 ,$97.50 ,0,$97.50 ,Rachel Purcel
,,,,,2/24/2017,Company Meeting,3.5,,$65.00 ,$227.50 ,0,$227.50 ,CFO Meeting
,,,,,2/26/2017,Other,3,,$65.00 ,$195.00 ,0,$195.00 ,time and agreements
,,,,,2/24/2017,Company Meeting,4,,$65.00 ,$260.00 ,0,$260.00 ,CFO Meeting
,,,,,2/27/2017,Other,1.5,,$65.00 ,$97.50 ,0,$97.50 ,time entry
,,,,,2/1/2017,Billings & Collections,3,,$65.00 ,$195.00 ,0,$195.00 ,Payroll and billings
,,,,,2/3/2017,Staff Search/Recruitment,1.5,,$65.00 ,$97.50 ,0,$97.50 ,Breakfast with Ian
,,,,,2/3/2017,Other,2.5,,$65.00 ,$162.50 ,0,$162.50 ,Insurance and marketing
,,,,,10/1/2017,Other,4,,$65.00 ,$260.00 ,0,$260.00 ,Move
,,,,,9/30/2017,Other,4,,$65.00 ,$260.00 ,0,$260.00 ,move
,,,,,3/3/2017,Company Meeting,0,1.5,$65.00 ,$0.00 ,0,$0.00 ,Meet with Lee 1on1
,,,,,9/28/2017,Other,4,,$65.00 ,$260.00 ,0,$260.00 ,move
,,,,,10/3/2017,Billings & Collections,3.5,,$65.00 ,$227.50 ,0,$227.50 ,
,,,,,3/3/2017,Other,0,1.5,$65.00 ,$0.00 ,0,$0.00 ,Ford parts
,,,,,3/2/2017,Monthly Close & Reporting,1.5,,$65.00 ,$97.50 ,0,$97.50 ,Meeting with Natalie and Patrick on accounting issues
,,,,,10/9/2017,Travel,6,,$65.00 ,$390.00 ,0,$390.00 ,
,,,,,10/6/2017,Travel,6,,$65.00 ,$390.00 ,0,$390.00 ,
,,,,,10/10/2017,Billings & Collections,2,,$65.00 ,$130.00 ,0,$130.00 ,
,,,,,10/13/2017,Company Meeting,3,,$65.00 ,$195.00 ,0,$195.00 ,
,,,,,10/15/2017,Billings & Collections,2,,$65.00 ,$130.00 ,0,$130.00 ,
,,,,,3/1/2017,Billings & Collections,2.5,,$65.00 ,$162.50 ,0,$162.50 ,"Review time with Natalie, set up people and engagements"
,,,,,10/28/2017,Billings & Collections,2.5,,$65.00 ,$162.50 ,0,$162.50 ,
,,,,,10/31/2017,Other,2.25,,$65.00 ,$146.25 ,0,$146.25 ,Dentist
,,,,,10/29/2017,Payroll Processing,3,,$65.00 ,$195.00 ,0,$195.00 ,Payroll and other
,,,,,10/22/2017,Other,2,,$65.00 ,$130.00 ,0,$130.00 ,
,,,,,3/9/2017,Tax Filings and Compliance,3.5,,$65.00 ,$227.50 ,0,$227.50 ,Meet tin attorneys and time management
,,,,,3/19/2017,Other,3,,$65.00 ,$195.00 ,0,$195.00 ,Emails and catchup
,,,,,3/21/2017,Other,2,,$65.00 ,$130.00 ,0,$130.00 ,time and CFO admin for others
,,,,,3/3/2017,Company Meeting,2,,$65.00 ,$130.00 ,0,$130.00 ,1 on 1 meetings with Lee and Wayne
,,,,,3/4/2017,Billings & Collections,4,,$65.00 ,$260.00 ,0,$260.00 ,"Billing, C FO coordination and marketing"
,,,,,3/5/2017,Billings & Collections,2,,$65.00 ,$130.00 ,0,$130.00 ,Stuff
,,,,,3/10/2017,Billings & Collections,2,,$65.00 ,$130.00 ,0,$130.00 ,billing and CFO coordination
,,,,,3/11/2017,Payroll Processing,4,,$65.00 ,$260.00 ,0,$260.00 ,"Review billings, payroll and admin catchup"
,,,,,3/24/2017,Company Meeting,5,,$65.00 ,$325.00 ,0,$325.00 ,CFO Meeting and Prep.   Meet with Wayne.
,,,,,3/24/2017,Company Meeting,2.5,,$65.00 ,$162.50 ,0,$162.50 ,Meet and coordinate with Natalie
,,,,,3/24/2017,Payroll Processing,1.5,,$65.00 ,$97.50 ,0,$97.50 ,Payroll review and processing
,,,,,4/3/2017,Tax Filings and Compliance,4.5,,$65.00 ,$292.50 ,0,$292.50 ,Franchise Taxes and coordinate data for Kathy on close.
,,,,NLCFO - Admin Total,,,342.75,60.25,,"$22,278.75 ",,"$22,278.75 ",
,,,,NLCFO - Infrastructure,,,,,,,,,
,,,,,4/14/2017,Analytical Database Design,6,,$65.00 ,$390.00 ,0,$390.00 ,Dashboard design and analytical
,,,,,4/11/2017,Dashboard Design,3,,$65.00 ,$195.00 ,0,$195.00 ,Design and review
,,,,,4/10/2017,Analytical Database Design,2.5,,$65.00 ,$162.50 ,0,$162.50 ,Dash etc
,,,,,4/6/2017,Dashboard Design,3.5,,$65.00 ,$227.50 ,0,$227.50 ,Dash with Diego
,,,,,5/2/2017,Analytical Database Design,3,,$65.00 ,$195.00 ,0,$195.00 ,
,,,,,5/1/2017,Dashboard Design,3.5,,$65.00 ,$227.50 ,0,$227.50 ,Dashboards
,,,,,5/1/2017,Other,1,,$65.00 ,$65.00 ,0,$65.00 ,legal review
,,,,,4/19/2017,Dashboard Design,4,,$65.00 ,$260.00 ,0,$260.00 ,With diego and Dennis
,,,,,4/20/2017,"Network, Servers, Computers",4.5,,$65.00 ,$292.50 ,0,$292.50 ,"Research QB and Dashboards, prospecting with Vistage CEO's"
,,,,,4/21/2017,Dashboard Design,4,,$65.00 ,$260.00 ,0,$260.00 ,Dashboard & Luca
,,,,,4/25/2017,Dashboard Design,3.5,,$65.00 ,$227.50 ,0,$227.50 ,Dash with Diego
,,,,,4/26/2017,"Network, Servers, Computers",2,,$65.00 ,$130.00 ,0,$130.00 ,Prep for and meet with Ramir
,,,,,4/27/2017,Dashboard Design,3,,$65.00 ,$195.00 ,0,$195.00 ,Luca and dashboards
,,,,,6/3/2017,Analytical Database Design,0,4,$65.00 ,$0.00 ,0,$0.00 ,LUCA and dashboards
,,,,,6/3/2017,Website Design,0,2,$65.00 ,$0.00 ,0,$0.00 ,Angie and Warren
,,,,,6/1/2017,Dashboard Design,1.5,,$65.00 ,$97.50 ,0,$97.50 ,
,,,,,6/5/2017,PlanGuru & Standard Models,0,6,$65.00 ,$0.00 ,0,$0.00 ,Build SP model
,,,,,6/19/2017,Analytical Database Design,2,,$65.00 ,$130.00 ,0,$130.00 ,Database
,,,,,6/17/2017,Dashboard Design,0,5,$65.00 ,$0.00 ,0,$0.00 ,Work with Wayne and Diego
,,,,,6/16/2017,Analytical Database Design,0,4.5,$65.00 ,$0.00 ,0,$0.00 ,Wayne and Controller services
,,,,,6/16/2017,Processes & Procedures,0,2.5,$65.00 ,$0.00 ,0,$0.00 ,Work with Wayne
,,,,,6/11/2017,Processes & Procedures,0,3,$65.00 ,$0.00 ,0,$0.00 ,Meet with Nat and refine processes
,,,,,6/9/2017,Analytical Database Design,0,5,$65.00 ,$0.00 ,0,$0.00 ,Diego and Wayne Dashboard and structure
,,,,,6/28/2017,Dashboard Design,2.5,,$65.00 ,$162.50 ,0,$162.50 ,Meeting with diego for changes
,,,,,7/8/2017,Analytical Database Design,6,,$65.00 ,$390.00 ,0,$390.00 ,With Diego and Wayne
,,,,,7/5/2017,Processes & Procedures,2,,$65.00 ,$130.00 ,0,$130.00 ,Fraud and controls refinement for Lane.
,,,,,7/5/2017,Analytical Database Design,3,,$65.00 ,$195.00 ,0,$195.00 ,
,,,,,7/10/2017,Analytical Database Design,3,,$65.00 ,$195.00 ,0,$195.00 ,"Meet with Patrick on CFO Value Proposition
Meet with Diego on dashboard review and changes"
,,,,,7/13/2017,Dashboard Design,2.5,,$65.00 ,$162.50 ,0,$162.50 ,Review with /Wayne and Diego
,,,,,7/19/2017,PlanGuru & Standard Models,1.5,,$65.00 ,$97.50 ,0,$97.50 ,with Diego
,,,,,7/19/2017,Analytical Database Design,2.5,,$65.00 ,$162.50 ,0,$162.50 ,With diego and Wayne
,,,,,7/28/2017,Other,0,4,$65.00 ,$0.00 ,0,$0.00 ,"Meeting with HHDU, Marketing call with AG, Recruitment call with Jeff Miller and Matt F"
,,,,,7/27/2017,Employee/Contractor Training,6,,$65.00 ,$390.00 ,0,$390.00 ,Plan Guru Training
,,,,,7/27/2017,Processes & Procedures,0,1,$65.00 ,$0.00 ,0,$0.00 ,CI Profile with M Hall and Wayne
,,,,,7/26/2017,PlanGuru & Standard Models,0,3.5,$65.00 ,$0.00 ,0,$0.00 ,Plan load and training prep
,,,,,7/25/2017,PlanGuru & Standard Models,2,,$65.00 ,$130.00 ,0,$130.00 ,Training prep
,,,,,7/21/2017,Dashboard Design,0,3,$65.00 ,$0.00 ,0,$0.00 ,Meeting with Diego and then Wayne on Dashboards
,,,,,7/24/2017,PlanGuru & Standard Models,0,2,$65.00 ,$0.00 ,0,$0.00 ,Prep for training
,,,,,8/7/2017,Analytical Database Design,2,,$65.00 ,$130.00 ,0,$130.00 ,Database
,,,,,8/5/2017,Analytical Database Design,4,,$65.00 ,$260.00 ,0,$260.00 ,Diego and Mock-ups
,,,,,8/2/2017,Analytical Database Design,3,,$65.00 ,$195.00 ,0,$195.00 ,Diego database validation
,,,,,2/10/2017,PlanGuru & Standard Models,1,0,$65.00 ,$65.00 ,0,$65.00 ,Work on dashboards with Wayne
,,,,,8/17/2017,Other,4,,$65.00 ,$260.00 ,0,$260.00 ,Systems
,,,,,8/16/2017,"Network, Servers, Computers",4,,$65.00 ,$260.00 ,0,$260.00 ,systems
,,,,,8/15/2017,"Network, Servers, Computers",2,,$65.00 ,$130.00 ,0,$130.00 ,prep
,,,,,2/11/2017,Website Design,1.5,,$65.00 ,$97.50 ,0,$97.50 ,With Diego
,,,,,2/11/2017,PlanGuru & Standard Models,4.5,,$65.00 ,$292.50 ,0,$292.50 ,Diego and Draft mock-ups
,,,,,8/21/2017,"Network, Servers, Computers",2,,$65.00 ,$130.00 ,0,$130.00 ,Dealing with transition issues
,,,,,8/21/2017,"Network, Servers, Computers",1.5,,$65.00 ,$97.50 ,0,$97.50 ,more
,,,,,8/20/2017,"Network, Servers, Computers",2.5,,$65.00 ,$162.50 ,0,$162.50 ,System trans
,,,,,8/19/2017,"Network, Servers, Computers",2.75,,$65.00 ,$178.75 ,0,$178.75 ,E-mail stuff
,,,,,2/13/2017,"Network, Servers, Computers",0.75,,$65.00 ,$48.75 ,0,$48.75 ,Discuss needs with Core Space
,,,,,2/16/2017,"Network, Servers, Computers",1,0,$65.00 ,$65.00 ,0,$65.00 ,Callas with service providers on proposals to provide virtual servers
,,,,,2/17/2017,Dashboard Design,2.5,,$65.00 ,$162.50 ,0,$162.50 ,Dashboard design
,,,,,2/18/2017,Dashboard Design,8,,$65.00 ,$520.00 ,0,$520.00 ,Dashboard Design and Survey with diego
,,,,,8/14/2017,"Network, Servers, Computers",2,,$65.00 ,$130.00 ,0,$130.00 ,e-mail coord
,,,,,8/22/2017,"Network, Servers, Computers",2,,$65.00 ,$130.00 ,0,$130.00 ,E-mail prep and coordination
,,,,,8/23/2017,"Network, Servers, Computers",5,,$65.00 ,$325.00 ,0,$325.00 ,Email and issue
,,,,,8/24/2017,"Network, Servers, Computers",2.5,,$65.00 ,$162.50 ,0,$162.50 ,Email issues and coord
,,,,,8/25/2017,"Network, Servers, Computers",2.75,,$65.00 ,$178.75 ,0,$178.75 ,email issues and conversion
,,,,,8/25/2017,"Network, Servers, Computers",2.75,,$65.00 ,$178.75 ,0,$178.75 ,email issues and conversion
,,,,,8/26/2017,"Network, Servers, Computers",3,,$65.00 ,$195.00 ,0,$195.00 ,email
,,,,,8/25/2017,"Network, Servers, Computers",2.5,,$65.00 ,$162.50 ,0,$162.50 ,email
,,,,,8/27/2017,"Network, Servers, Computers",2.75,,$65.00 ,$178.75 ,0,$178.75 ,email
,,,,,8/31/2017,"Network, Servers, Computers",3,,$65.00 ,$195.00 ,0,$195.00 ,email abd Sheets
,,,,,9/1/2017,"Network, Servers, Computers",2.5,,$65.00 ,$162.50 ,0,$162.50 ,Meeting with Core Space
,,,,,2/25/2017,Dashboard Design,8,,$65.00 ,$520.00 ,0,$520.00 ,
,,,,,2/1/2017,Processes & Procedures,1,,$65.00 ,$65.00 ,0,$65.00 ,Legal review
,,,,,2/4/2017,Analytical Database Design,6,,$65.00 ,$390.00 ,0,$390.00 ,"Prep and meeting with Diego.
Billing and payroll"
,,,,,10/2/2017,Analytical Database Design,3,,$65.00 ,$195.00 ,0,$195.00 ,
,,,,,10/3/2017,Analytical Database Design,2,,$65.00 ,$130.00 ,0,$130.00 ,
,,,,,10/4/2017,Analytical Database Design,2.5,,$65.00 ,$162.50 ,0,$162.50 ,Corespace and dashboard design
,,,,,3/1/2017,"Network, Servers, Computers",1.5,,$65.00 ,$97.50 ,0,$97.50 ,Discuss bids with vendors
,,,,,10/6/2017,Dashboard Design,4.5,,$65.00 ,$292.50 ,0,$292.50 ,
,,,,,10/8/2017,Dashboard Design,4.5,,$65.00 ,$292.50 ,0,$292.50 ,
,,,,,10/9/2017,Dashboard Design,2,,$65.00 ,$130.00 ,0,$130.00 ,
,,,,,10/9/2017,Dashboard Design,2,,$65.00 ,$130.00 ,0,$130.00 ,
,,,,,10/13/2017,Analytical Database Design,1.5,,$65.00 ,$97.50 ,0,$97.50 ,weekly tech meeting
,,,,,3/1/2017,Dashboard Design,2,,$65.00 ,$130.00 ,0,$130.00 ,Review time tracking and dashboards with Diego
,,,,,10/28/2017,"Network, Servers, Computers",1.5,,$65.00 ,$97.50 ,0,$97.50 ,Systems
,,,,,10/27/2017,Other,6.75,,$65.00 ,$438.75 ,0,$438.75 ,"CFO Meeting, Tech Meeting, Lewen letter, admin/payroll"
,,,,,10/25/2017,Analytical Database Design,2,,$65.00 ,$130.00 ,0,$130.00 ,Meet with Lewen
,,,,,10/24/2017,PlanGuru & Standard Models,1.5,,$65.00 ,$97.50 ,0,$97.50 ,Lewen
,,,,,11/2/2017,Other,6,,$65.00 ,$390.00 ,0,$390.00 ,Time and admin
,,,,,3/9/2017,Dashboard Design,2,,$65.00 ,$130.00 ,0,$130.00 ,Work with diego on Dashboards
,,,,,3/8/2017,Dashboard Design,3,,$65.00 ,$195.00 ,0,$195.00 ,Work with diego
,,,,,3/23/2017,Dashboard Design,2.5,,$65.00 ,$162.50 ,0,$162.50 ,
,,,,,3/22/2017,"Network, Servers, Computers",3,,$65.00 ,$195.00 ,0,$195.00 ,Review proposals and answers calls questions with 2 potential vendors
,,,,,3/7/2017,Dashboard Design,2.5,,$65.00 ,$162.50 ,0,$162.50 ,
